-1.35,-1.38,-9.14,-0.02,-0.0,0.02,255.0,364.0,289.0,258.0,204.0
-1.35,-1.37,-9.14,-0.02,-0.0,0.02,255.0,363.0,288.0,258.0,204.0
-1.35,-1.38,-9.14,-0.02,-0.0,0.02,255.0,363.0,289.0,259.0,205.0
-1.36,-1.38,-9.12,-0.02,-0.0,0.02,256.0,364.0,288.0,258.0,205.0
-1.36,-1.37,-9.14,-0.02,-0.0,0.02,256.0,364.0,288.0,257.0,205.0
-1.37,-1.38,-9.11,-0.02,-0.0,0.02,254.0,365.0,288.0,257.0,205.0
-1.37,-1.37,-9.15,-0.02,-0.0,0.02,255.0,363.0,289.0,257.0,205.0
-1.35,-1.36,-9.16,-0.02,-0.0,0.02,254.0,363.0,288.0,257.0,204.0
-1.37,-1.37,-9.11,-0.02,-0.0,0.02,256.0,364.0,289.0,258.0,206.0
-1.38,-1.37,-9.14,-0.02,-0.0,0.02,256.0,364.0,288.0,259.0,205.0
-1.35,-1.38,-9.14,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,204.0
-1.37,-1.37,-9.14,-0.02,-0.0,0.02,255.0,363.0,287.0,257.0,205.0
-1.37,-1.37,-9.16,-0.02,-0.0,0.02,255.0,364.0,289.0,258.0,205.0
-1.37,-1.37,-9.11,-0.03,-0.0,0.02,255.0,364.0,288.0,259.0,205.0
-1.37,-1.37,-9.13,-0.02,-0.0,0.02,256.0,364.0,288.0,258.0,205.0
-1.36,-1.37,-9.14,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.37,-1.39,-9.15,-0.02,-0.0,0.02,255.0,364.0,289.0,258.0,206.0
-1.36,-1.38,-9.15,-0.02,-0.0,0.02,255.0,364.0,288.0,257.0,206.0
-1.37,-1.36,-9.14,-0.02,-0.0,0.02,256.0,363.0,288.0,258.0,205.0
-1.36,-1.38,-9.13,-0.02,-0.0,0.02,255.0,364.0,289.0,258.0,205.0
-1.37,-1.37,-9.16,-0.02,-0.0,0.02,255.0,365.0,288.0,258.0,205.0
-1.36,-1.39,-9.13,-0.02,-0.0,0.02,256.0,365.0,288.0,257.0,205.0
-1.36,-1.4,-9.12,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,204.0
-1.37,-1.36,-9.15,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,204.0
-1.36,-1.38,-9.12,-0.02,-0.0,0.02,256.0,365.0,288.0,258.0,204.0
-1.36,-1.37,-9.13,-0.02,-0.0,0.02,256.0,363.0,288.0,258.0,205.0
-1.38,-1.38,-9.1,-0.02,-0.0,0.02,256.0,364.0,289.0,257.0,205.0
-1.37,-1.39,-9.15,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.35,-1.38,-9.14,-0.02,-0.0,0.02,256.0,364.0,288.0,258.0,205.0
-1.36,-1.36,-9.15,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.37,-1.37,-9.11,-0.02,0.0,0.02,256.0,364.0,288.0,257.0,206.0
-1.36,-1.38,-9.11,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,207.0
-1.37,-1.37,-9.15,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,206.0
-1.38,-1.39,-9.17,-0.03,-0.0,0.02,256.0,364.0,288.0,259.0,205.0
-1.36,-1.37,-9.13,-0.02,-0.0,0.02,258.0,363.0,288.0,258.0,206.0
-1.37,-1.38,-9.16,-0.03,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.36,-1.33,-9.1,-0.04,-0.01,0.02,255.0,364.0,288.0,258.0,205.0
-1.34,-1.49,-9.09,-0.06,-0.02,0.02,255.0,364.0,288.0,257.0,204.0
-1.37,-1.36,-8.96,-0.03,0.01,0.02,256.0,363.0,288.0,258.0,206.0
-1.32,-1.36,-8.94,-0.06,-0.01,0.03,257.0,365.0,288.0,258.0,205.0
-1.35,-1.37,-9.11,-0.0,0.02,0.01,255.0,363.0,288.0,258.0,205.0
-1.37,-1.36,-9.11,-0.06,-0.01,0.02,256.0,364.0,289.0,258.0,204.0
-1.33,-1.34,-9.04,-0.01,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.36,-1.37,-9.1,-0.01,0.0,0.02,255.0,364.0,288.0,258.0,206.0
-1.42,-1.38,-9.28,0.01,0.0,0.02,255.0,363.0,289.0,257.0,205.0
-1.35,-1.34,-9.18,0.01,0.01,0.01,256.0,364.0,289.0,258.0,206.0
-1.39,-1.41,-9.22,-0.03,-0.01,0.02,256.0,364.0,288.0,258.0,205.0
-1.34,-1.37,-9.1,-0.04,-0.01,0.02,255.0,363.0,289.0,258.0,206.0
-1.37,-1.37,-9.15,-0.02,-0.0,0.02,256.0,363.0,288.0,258.0,205.0
-1.37,-1.38,-9.13,-0.02,-0.01,0.02,255.0,364.0,289.0,258.0,205.0
