-1.35,-1.38,-9.14,-0.02,-0.0,0.02,255.0,363.0,288.0,258.0,204.0
-1.35,-1.37,-9.13,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,206.0
-1.36,-1.37,-9.15,-0.02,-0.0,0.02,256.0,364.0,288.0,258.0,204.0
-1.35,-1.37,-9.13,-0.02,-0.0,0.02,255.0,364.0,289.0,258.0,204.0
-1.37,-1.36,-9.12,-0.02,-0.0,0.02,255.0,363.0,288.0,258.0,204.0
-1.37,-1.37,-9.15,-0.02,-0.0,0.02,256.0,364.0,289.0,258.0,204.0
-1.34,-1.38,-9.13,-0.02,-0.0,0.02,255.0,363.0,288.0,257.0,205.0
-1.35,-1.37,-9.14,-0.02,-0.0,0.02,256.0,364.0,289.0,258.0,205.0
-1.34,-1.39,-9.16,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.36,-1.38,-9.16,-0.02,-0.0,0.02,255.0,363.0,288.0,258.0,204.0
-1.36,-1.38,-9.15,-0.02,-0.0,0.02,255.0,364.0,286.0,258.0,205.0
-1.37,-1.38,-9.16,-0.02,-0.0,0.02,256.0,364.0,288.0,258.0,204.0
-1.37,-1.37,-9.17,-0.02,-0.0,0.02,255.0,364.0,288.0,259.0,205.0
-1.35,-1.4,-9.15,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.35,-1.37,-9.15,-0.02,-0.0,0.02,255.0,364.0,288.0,257.0,205.0
-1.36,-1.38,-9.17,-0.02,-0.0,0.02,256.0,363.0,289.0,258.0,205.0
-1.36,-1.39,-9.16,-0.02,-0.0,0.02,255.0,364.0,288.0,257.0,205.0
-1.36,-1.37,-9.14,-0.02,-0.0,0.02,255.0,363.0,289.0,258.0,205.0
-1.36,-1.37,-9.14,-0.02,-0.0,0.02,255.0,364.0,288.0,257.0,205.0
-1.35,-1.38,-9.16,-0.02,-0.0,0.02,256.0,364.0,288.0,258.0,206.0
-1.37,-1.37,-9.17,-0.02,-0.0,0.02,256.0,363.0,287.0,256.0,205.0
-1.37,-1.37,-9.13,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.35,-1.37,-9.16,-0.02,-0.0,0.02,255.0,364.0,288.0,258.0,206.0
-1.35,-1.38,-9.14,-0.02,-0.0,0.02,256.0,363.0,288.0,258.0,205.0
-1.34,-1.37,-9.17,-0.03,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.35,-1.37,-9.16,-0.02,-0.0,0.02,255.0,364.0,288.0,257.0,204.0
-1.37,-1.37,-9.14,-0.02,-0.0,0.02,255.0,363.0,288.0,257.0,205.0
-1.37,-1.35,-9.13,-0.03,-0.0,0.02,255.0,364.0,288.0,258.0,205.0
-1.34,-1.38,-9.13,-0.03,-0.0,0.02,255.0,364.0,289.0,257.0,205.0
-1.36,-1.39,-9.22,-0.03,-0.0,0.02,255.0,363.0,289.0,259.0,204.0
-1.34,-1.37,-9.12,-0.01,0.0,0.02,257.0,364.0,288.0,257.0,205.0
-1.36,-1.36,-9.21,-0.02,-0.0,0.02,256.0,364.0,289.0,258.0,205.0
-1.36,-1.38,-9.16,-0.02,-0.0,0.02,255.0,363.0,288.0,258.0,205.0
-1.37,-1.38,-9.13,-0.02,-0.01,0.02,255.0,363.0,287.0,258.0,205.0
-1.35,-1.37,-9.15,-0.02,0.0,0.02,256.0,364.0,288.0,257.0,205.0
-1.38,-1.38,-9.18,-0.03,-0.0,0.02,256.0,363.0,289.0,258.0,205.0
-1.35,-1.36,-9.11,-0.02,0.0,0.02,255.0,363.0,288.0,258.0,205.0
-1.36,-1.41,-9.13,-0.04,-0.0,0.02,255.0,364.0,288.0,258.0,204.0
-1.36,-1.37,-9.14,-0.04,0.01,0.02,256.0,364.0,288.0,258.0,204.0
-1.33,-1.39,-9.04,-0.06,-0.01,0.03,255.0,364.0,288.0,257.0,205.0
-1.35,-1.36,-9.1,-0.02,0.0,0.02,256.0,364.0,288.0,258.0,205.0
-1.36,-1.34,-9.15,-0.02,-0.0,0.02,255.0,364.0,288.0,257.0,205.0
-1.35,-1.37,-9.09,-0.03,-0.0,0.02,255.0,363.0,288.0,256.0,205.0
-1.37,-1.38,-9.12,-0.04,-0.01,0.02,255.0,364.0,288.0,258.0,205.0
-1.35,-1.39,-9.14,-0.02,-0.0,0.02,256.0,364.0,288.0,258.0,204.0
-1.33,-1.39,-9.1,-0.03,-0.0,0.02,254.0,363.0,288.0,258.0,205.0
-1.36,-1.37,-9.13,-0.03,0.0,0.02,256.0,364.0,288.0,257.0,205.0
-1.36,-1.37,-9.13,-0.03,-0.0,0.02,256.0,364.0,288.0,258.0,206.0
-1.36,-1.39,-9.17,-0.02,0.0,0.02,255.0,364.0,288.0,258.0,206.0
-1.35,-1.34,-9.18,-0.0,0.0,0.02,254.0,364.0,288.0,258.0,205.0
